page,id,title,url,path,header_image_url,annotation_count,pyongs_count,primaryartist_id,primaryartist_name,primaryartist_url,primaryartist_imageurl
8,3121669,Plain Jane,https://genius.com/A-ap-ferg-plain-jane-lyrics,/A-ap-ferg-plain-jane-lyrics,https://images.genius.com/2ca86b22f79d45ce68d7bf388cb5320b.600x600x1.jpg,29,66,15369,A$AP Ferg,https://genius.com/artists/A-ap-ferg,https://images.genius.com/c9440ee0b76ac4cc57b13638e1b04b1b.500x500x1.jpg
8,55601,Shot for Me,https://genius.com/Drake-shot-for-me-lyrics,/Drake-shot-for-me-lyrics,https://images.genius.com/a50b0608affc94c4dae3d502a65ea390.1000x1000x1.jpg,7,124,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/22999a3378819809ee4848f7c60a744c.1000x1000x1.jpg
8,2413890,Needed Me,https://genius.com/Rihanna-needed-me-lyrics,/Rihanna-needed-me-lyrics,https://images.genius.com/ba1fc59bc686c2445dab584868d103bf.1000x1000x1.jpg,12,249,89,Rihanna,https://genius.com/artists/Rihanna,https://images.genius.com/6c0a5c21157bafe0dcab934f107020a1.960x960x1.jpg
9,103554,1Train,https://genius.com/A-ap-rocky-1train-lyrics,/A-ap-rocky-1train-lyrics,https://images.genius.com/75621d1119a70043aadbe3fbf4387d88.640x640x1.jpg,98,348,12417,A$AP Rocky,https://genius.com/artists/A-ap-rocky,https://images.genius.com/84260afdfa02f8cba4117c80ac6c847b.1000x1000x1.jpg
9,4266880,​bury a friend,https://genius.com/Billie-eilish-bury-a-friend-lyrics,/Billie-eilish-bury-a-friend-lyrics,https://images.genius.com/ee9f581839d6b09af8e673a3698b837c.800x298x1.jpg,7,246,615550,Billie Eilish,https://genius.com/artists/Billie-eilish,https://images.genius.com/c7fe096e8fdfa690ec817cd303b21938.1000x1000x1.jpg
9,2412662,Famous,https://genius.com/Kanye-west-famous-lyrics,/Kanye-west-famous-lyrics,https://images.genius.com/389e5fd1eff885b2e7b62060869945cc.1000x1000x1.jpg,19,132,72,Kanye West,https://genius.com/artists/Kanye-west,https://images.genius.com/a1c9ad953d882a4b336ce3b7576360a1.675x675x1.jpg
9,148794,We Own It (Fast & Furious),https://genius.com/2-chainz-and-wiz-khalifa-we-own-it-fast-and-furious-lyrics,/2-chainz-and-wiz-khalifa-we-own-it-fast-and-furious-lyrics,https://images.genius.com/c8bc8cdd6176cc5626af0b40e9e45ba7.1000x1000x1.jpg,13,147,51112,2 Chainz & Wiz Khalifa,https://genius.com/artists/2-chainz-and-wiz-khalifa,https://s3.amazonaws.com/rapgenius/filepicker%2FGkWGGU3RLg3qdguyY5pQ_2_chainz_and_wiz.jpg
9,2145913,Antidote,https://genius.com/Travis-scott-antidote-lyrics,/Travis-scott-antidote-lyrics,https://images.genius.com/937ebfe41ce59f14c6ecff9976182911.600x600x1.jpg,14,373,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
9,2403628,Real Friends,https://genius.com/Kanye-west-real-friends-lyrics,/Kanye-west-real-friends-lyrics,https://images.genius.com/389e5fd1eff885b2e7b62060869945cc.1000x1000x1.jpg,25,214,72,Kanye West,https://genius.com/artists/Kanye-west,https://images.genius.com/a1c9ad953d882a4b336ce3b7576360a1.675x675x1.jpg
9,77191,Pyramids,https://genius.com/Frank-ocean-pyramids-lyrics,/Frank-ocean-pyramids-lyrics,https://images.genius.com/bddd20902232f3ff0f1d691d90affcc9.1000x1000x1.jpg,37,245,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
9,2378935,Love on the Brain,https://genius.com/Rihanna-love-on-the-brain-lyrics,/Rihanna-love-on-the-brain-lyrics,https://images.genius.com/ba1fc59bc686c2445dab584868d103bf.1000x1000x1.jpg,11,151,89,Rihanna,https://genius.com/artists/Rihanna,https://images.genius.com/6c0a5c21157bafe0dcab934f107020a1.960x960x1.jpg
9,299098,Mine,https://genius.com/Beyonce-mine-lyrics,/Beyonce-mine-lyrics,https://images.genius.com/60bf9993b5085ae2c484e7d0425e88c8.1000x1000x1.jpg,44,358,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
9,2909921,I Feel It Coming,https://genius.com/The-weeknd-i-feel-it-coming-lyrics,/The-weeknd-i-feel-it-coming-lyrics,https://images.genius.com/5099e766839de23bc56826722cdf736c.640x374x1.png,8,122,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
10,570825,No Flockin,https://genius.com/Kodak-black-no-flockin-lyrics,/Kodak-black-no-flockin-lyrics,https://images.genius.com/0fc160efa6b9e963313301478ef55789.1000x1000x1.jpg,25,88,162126,Kodak Black,https://genius.com/artists/Kodak-black,https://images.genius.com/85f538a44febd6cf0a31867a37173978.432x432x1.jpg
10,151336,Shabba,https://genius.com/A-ap-ferg-shabba-lyrics,/A-ap-ferg-shabba-lyrics,https://images.genius.com/becebc9d34a68ec7f6802221de57f3ad.500x500x1.jpg,35,233,15369,A$AP Ferg,https://genius.com/artists/A-ap-ferg,https://images.genius.com/c9440ee0b76ac4cc57b13638e1b04b1b.500x500x1.jpg
10,3089187,BUTTERFLY EFFECT,https://genius.com/Travis-scott-butterfly-effect-lyrics,/Travis-scott-butterfly-effect-lyrics,https://images.genius.com/0d7f07bc4caf376850e68900f4974ca4.1000x573x1.jpg,18,132,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
10,2486863,For Free,https://genius.com/Dj-khaled-for-free-lyrics,/Dj-khaled-for-free-lyrics,https://images.genius.com/24e814efb2bce179785f65405387b5bd.1000x1000x1.jpg,25,59,158,DJ Khaled,https://genius.com/artists/Dj-khaled,https://images.genius.com/78bbf6a23efa15b7b7e8138e99ed32ed.1000x1000x1.jpg
10,71525,Goldie,https://genius.com/A-ap-rocky-goldie-lyrics,/A-ap-rocky-goldie-lyrics,https://images.genius.com/4d717f663795a7de1b642090b934e10f.960x960x1.jpg,25,284,12417,A$AP Rocky,https://genius.com/artists/A-ap-rocky,https://images.genius.com/84260afdfa02f8cba4117c80ac6c847b.1000x1000x1.jpg
10,2849762,​beibs in the trap,https://genius.com/Travis-scott-beibs-in-the-trap-lyrics,/Travis-scott-beibs-in-the-trap-lyrics,https://images.genius.com/c9c8a92af16b73c835c2731f75294a82.1000x1000x1.jpg,22,148,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
10,78960,Super Rich Kids,https://genius.com/Frank-ocean-super-rich-kids-lyrics,/Frank-ocean-super-rich-kids-lyrics,https://images.genius.com/bddd20902232f3ff0f1d691d90affcc9.1000x1000x1.jpg,40,239,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
10,2842074,Self Control,https://genius.com/Frank-ocean-self-control-lyrics,/Frank-ocean-self-control-lyrics,https://images.genius.com/ccc0894094b9a3cbb47a45ec0c69b1f0.1000x1000x1.jpg,13,124,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
10,2165110,Best Friend,https://genius.com/Young-thug-best-friend-lyrics,/Young-thug-best-friend-lyrics,https://images.genius.com/56e0f7d3b5acf0a55c06cf5496a5657b.1000x1000x1.jpg,22,106,20503,Young Thug,https://genius.com/artists/Young-thug,https://images.genius.com/de545be827541e8703408a751e7a4227.488x488x1.jpg
10,2894765,How Far I’ll Go,https://genius.com/Walt-disney-records-how-far-ill-go-lyrics,/Walt-disney-records-how-far-ill-go-lyrics,https://images.genius.com/20d676cfdf27ac9fbf852b6baf931d67.1000x1000x1.jpg,18,29,32992,Walt Disney Records,https://genius.com/artists/Walt-disney-records,https://images.genius.com/1458702aa39322d89c5d50a5dec75a6b.1000x1000x1.jpg
11,2898687,Versace on the Floor,https://genius.com/Bruno-mars-versace-on-the-floor-lyrics,/Bruno-mars-versace-on-the-floor-lyrics,https://images.genius.com/280396bda65db7a491f8bf8126e9bed2.1000x1000x1.jpg,7,46,500,Bruno Mars,https://genius.com/artists/Bruno-mars,https://images.genius.com/bc5d46c3a0a1f49ea3b79dbd59b6e57b.450x450x1.jpg
11,2463392,Fire & Desire,https://genius.com/Drake-fire-and-desire-lyrics,/Drake-fire-and-desire-lyrics,https://images.genius.com/06e4a0a6f5b4fda697a28bb450ab9c17.1000x469x1.jpg,12,62,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/22999a3378819809ee4848f7c60a744c.1000x1000x1.jpg
11,477854,Battle Rap (Freestyle),https://genius.com/Insanity-battle-rap-freestyle-lyrics,/Insanity-battle-rap-freestyle-lyrics,https://images.genius.com/cd3cad9018c2ce8f06b4422780e1d59c.707x1000x1.jpg,6,9,189452,Insanity,https://genius.com/artists/Insanity,https://images.genius.com/cd3cad9018c2ce8f06b4422780e1d59c.707x1000x1.jpg
11,214307,Wu-Tang Forever,https://genius.com/Drake-wu-tang-forever-lyrics,/Drake-wu-tang-forever-lyrics,https://images.genius.com/9838d0b45ef0f886d371a0e2572f7c6c.1000x1000x1.jpg,15,207,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/22999a3378819809ee4848f7c60a744c.1000x1000x1.jpg
11,75898,Pop That,https://genius.com/French-montana-pop-that-lyrics,/French-montana-pop-that-lyrics,https://images.genius.com/109b2c3c96e5056c88e033069c4f2b8d.600x600x1.jpg,45,64,1583,French Montana,https://genius.com/artists/French-montana,https://images.genius.com/99431503a5ae0bb0e46760c2efde9a19.581x581x1.jpg
11,6310,Wicked Games,https://genius.com/The-weeknd-wicked-games-lyrics,/The-weeknd-wicked-games-lyrics,https://images.rapgenius.com/69lpcpa38u6555biixhaabgep.1000x1000x1.jpg,8,416,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
11,2461219,HOLD UP,https://genius.com/Beyonce-hold-up-lyrics,/Beyonce-hold-up-lyrics,https://images.genius.com/33238a0dbe6470fde82c5fea51ff69e2.1000x1000x1.jpg,16,84,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
11,3258567,Freaky Friday,https://genius.com/Lil-dicky-freaky-friday-lyrics,/Lil-dicky-freaky-friday-lyrics,https://images.genius.com/2f018e4f3a47df274d648c3bd41d8ed8.1000x1000x1.jpg,19,96,47589,Lil Dicky,https://genius.com/artists/Lil-dicky,https://images.genius.com/a3d25d0210e13494897cca2f0441ba4c.1000x1000x1.jpg
11,3017997,No Frauds,https://genius.com/Nicki-minaj-drake-and-lil-wayne-no-frauds-lyrics,/Nicki-minaj-drake-and-lil-wayne-no-frauds-lyrics,https://images.genius.com/cbc20368750ed6d60e85316dee25ed7d.1000x1000x1.jpg,31,99,1105909,"Nicki Minaj, Drake & Lil Wayne",https://genius.com/artists/Nicki-minaj-drake-and-lil-wayne,https://images.genius.com/1bbf56ec4a16bd5e1f5b71c056d8474d.1000x1000x1.jpg
11,2953767,Supermarket Flowers,https://genius.com/Ed-sheeran-supermarket-flowers-lyrics,/Ed-sheeran-supermarket-flowers-lyrics,https://images.genius.com/64e958eb3020c1db3c0199e75fd22a8e.721x720x1.jpg,6,61,12418,Ed Sheeran,https://genius.com/artists/Ed-sheeran,https://images.genius.com/1ff6b6189e1a78e497e09c90c1f6692e.1000x1000x1.jpg
12,3075914,Mona Lisa,https://genius.com/Lil-wayne-mona-lisa-lyrics,/Lil-wayne-mona-lisa-lyrics,https://images.genius.com/9e2d71d269b2971975d5d9ca36deb943.1000x1000x1.jpg,35,147,4,Lil Wayne,https://genius.com/artists/Lil-wayne,https://images.genius.com/f903dae2533e450c8d3cb233aa846020.745x745x1.jpg
12,197191,Can’t Help Falling in Love,https://genius.com/Elvis-presley-cant-help-falling-in-love-lyrics,/Elvis-presley-cant-help-falling-in-love-lyrics,https://images.genius.com/1741119bee2358e2764ba306d0be5644.400x396x1.jpg,6,85,1645,Elvis Presley,https://genius.com/artists/Elvis-presley,https://images.genius.com/ef67deb0af3155a3dd05458c32f6c9f2.736x860x1.jpg
12,423398,No Flex Zone,https://genius.com/Rae-sremmurd-no-flex-zone-lyrics,/Rae-sremmurd-no-flex-zone-lyrics,https://images.genius.com/c2dc425d3b0674d61c7edc45ce9a1e94.1000x1000x1.jpg,37,649,177756,Rae Sremmurd,https://genius.com/artists/Rae-sremmurd,https://images.genius.com/20aa0e429bf8b5a47f46c6ff455b8eeb.515x515x1.jpg
12,3369950,Plain Jane REMIX,https://genius.com/A-ap-ferg-plain-jane-remix-lyrics,/A-ap-ferg-plain-jane-remix-lyrics,https://images.genius.com/34670f2b31fb63ae2df6e51dced2d0d4.1000x1000x1.jpg,33,36,15369,A$AP Ferg,https://genius.com/artists/A-ap-ferg,https://images.genius.com/c9440ee0b76ac4cc57b13638e1b04b1b.500x500x1.jpg
12,181906,Tom Ford,https://genius.com/Jay-z-tom-ford-lyrics,/Jay-z-tom-ford-lyrics,https://s3.amazonaws.com/rapgenius/MCHG_cover.jpg,37,76,2,JAY-Z,https://genius.com/artists/Jay-z,https://images.genius.com/bf0f68ee56f29c8542ad805c6419682b.676x676x1.jpg
12,20444,Fresh Prince of Bel-Air,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-fresh-prince-of-bel-air-lyrics,/Dj-jazzy-jeff-and-the-fresh-prince-fresh-prince-of-bel-air-lyrics,https://images.genius.com/c06c61b932f1f577dea40e05c907b222.970x970x1.jpg,21,64,348422,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/artists/Dj-jazzy-jeff-and-the-fresh-prince,https://images.genius.com/83fc310f152432c7c9711177fb7a8383.1000x1000x1.jpg
12,3437107,Nena Maldición,https://genius.com/Paulo-londra-nena-maldicion-lyrics,/Paulo-londra-nena-maldicion-lyrics,https://images.genius.com/78243bb0df917e5d0bd8ea1b080281f5.630x630x1.jpg,2,11,1147558,Paulo Londra,https://genius.com/artists/Paulo-londra,https://images.genius.com/a960945fe8570b4190a1832b3f6c44d9.633x633x1.jpg
12,3047144,FEAR.,https://genius.com/Kendrick-lamar-fear-lyrics,/Kendrick-lamar-fear-lyrics,https://images.genius.com/d25e7043f51c2de6acaf6c39caa60da2.1000x1000x1.jpg,60,113,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
12,147,Forever,https://genius.com/Drake-kanye-west-lil-wayne-and-eminem-forever-lyrics,/Drake-kanye-west-lil-wayne-and-eminem-forever-lyrics,https://images.genius.com/0ab8f985f047cd61a94db4436b692609.1000x1000x1.jpg,55,216,1487427,"Drake, Kanye West, Lil Wayne & Eminem",https://genius.com/artists/Drake-kanye-west-lil-wayne-and-eminem,https://images.genius.com/0533c05163cce19e91186f98d64a105c.1000x1000x1.jpg
12,3032843,The Heart Part 4,https://genius.com/Kendrick-lamar-the-heart-part-4-lyrics,/Kendrick-lamar-the-heart-part-4-lyrics,https://images.genius.com/c8fc429c3dc3b82b2b27b274debff4e1.1000x1000x1.jpg,45,280,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
13,4482797,Earth,https://genius.com/Lil-dicky-earth-lyrics,/Lil-dicky-earth-lyrics,https://images.genius.com/72dd8392ca811e61d4f22bfcf11604f4.640x365x1.jpg,32,116,47589,Lil Dicky,https://genius.com/artists/Lil-dicky,https://images.genius.com/a3d25d0210e13494897cca2f0441ba4c.1000x1000x1.jpg
13,3019198,Chanel,https://genius.com/Frank-ocean-chanel-lyrics,/Frank-ocean-chanel-lyrics,https://images.genius.com/b996e124dfe8fc385a9261f2c084c22b.1000x625x1.png,23,199,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
13,2992433,Free Smoke,https://genius.com/Drake-free-smoke-lyrics,/Drake-free-smoke-lyrics,https://images.genius.com/ba45a8086a709c65ed46461931e2ea43.1000x664x1.jpg,32,80,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/22999a3378819809ee4848f7c60a744c.1000x1000x1.jpg
13,2312548,Wait for It,https://genius.com/Original-broadway-cast-of-hamilton-wait-for-it-lyrics,/Original-broadway-cast-of-hamilton-wait-for-it-lyrics,https://images.rapgenius.com/c629fe1839894c88904e03674411f28c.1000x402x1.jpg,51,34,572149,Original Broadway Cast of Hamilton,https://genius.com/artists/Original-broadway-cast-of-hamilton,https://images.genius.com/4498392d40fd48bfcf1223d79b7d7f57.1000x1000x1.jpg
13,3028701,Teenage Fever,https://genius.com/Drake-teenage-fever-lyrics,/Drake-teenage-fever-lyrics,https://images.genius.com/4672f8523e0fbf7f7848185256e946f4.1000x1000x1.jpg,9,55,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/22999a3378819809ee4848f7c60a744c.1000x1000x1.jpg
13,3977187,Without Me,https://genius.com/Halsey-without-me-lyrics,/Halsey-without-me-lyrics,https://images.genius.com/6120361602afd555ff5fc77fbeac3edf.1000x562x1.jpg,9,142,228636,Halsey,https://genius.com/artists/Halsey,https://images.genius.com/7db90b5f7a8f81ec4f4917eec6eadfc2.818x818x1.jpg
13,146855,Favorite Song,https://genius.com/Chance-the-rapper-favorite-song-lyrics,/Chance-the-rapper-favorite-song-lyrics,https://images.genius.com/aa16cba40f43828a61bbb6212de712bd.750x750x1.jpg,27,441,16751,Chance the Rapper,https://genius.com/artists/Chance-the-rapper,https://images.genius.com/9db1a9643a028d62543e44c90da3a6ad.1000x1000x1.jpg
13,2421661,FML,https://genius.com/Kanye-west-fml-lyrics,/Kanye-west-fml-lyrics,https://images.genius.com/389e5fd1eff885b2e7b62060869945cc.1000x1000x1.jpg,19,95,72,Kanye West,https://genius.com/artists/Kanye-west,https://images.genius.com/a1c9ad953d882a4b336ce3b7576360a1.675x675x1.jpg
13,2460482,"I spoke to the devil in miami, he said everything would be fine",https://genius.com/Xxxtentacion-i-spoke-to-the-devil-in-miami-he-said-everything-would-be-fine-lyrics,/Xxxtentacion-i-spoke-to-the-devil-in-miami-he-said-everything-would-be-fine-lyrics,https://images.genius.com/ee62eaadc933ad3f925698b7acc99635.500x500x1.jpg,14,179,396565,XXXTENTACION,https://genius.com/artists/Xxxtentacion,https://images.genius.com/fa375366504b46eef8de1d192c20976b.790x790x1.jpg
13,2842065,Ivy,https://genius.com/Frank-ocean-ivy-lyrics,/Frank-ocean-ivy-lyrics,https://images.genius.com/ccc0894094b9a3cbb47a45ec0c69b1f0.1000x1000x1.jpg,11,118,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
14,726052,March Madness,https://genius.com/Future-march-madness-lyrics,/Future-march-madness-lyrics,https://images.rapgenius.com/3fd6b654f39b36ee4b71847cd6fa1172.600x600x1.jpg,23,153,2197,Future,https://genius.com/artists/Future,https://images.genius.com/d3c864e3e8edaccf25a66ba49790f4d0.300x300x1.jpg
14,140752,No New Friends,https://genius.com/Dj-khaled-no-new-friends-lyrics,/Dj-khaled-no-new-friends-lyrics,https://images.genius.com/15ba797ff5bc3e098a89c3d45fa98648.1000x1000x1.jpg,30,78,158,DJ Khaled,https://genius.com/artists/Dj-khaled,https://images.genius.com/78bbf6a23efa15b7b7e8138e99ed32ed.1000x1000x1.jpg
14,3296796,Ric Flair Drip,https://genius.com/Offset-and-metro-boomin-ric-flair-drip-lyrics,/Offset-and-metro-boomin-ric-flair-drip-lyrics,https://images.genius.com/5beeddd87ab560c800bf30da49aa973e.500x500x1.jpg,23,107,1249918,Offset & Metro Boomin,https://genius.com/artists/Offset-and-metro-boomin,https://images.genius.com/480edd8344adc052cd4168e78560a530.393x393x1.jpg
14,599417,Fire Squad,https://genius.com/J-cole-fire-squad-lyrics,/J-cole-fire-squad-lyrics,https://images.genius.com/2f88c0a52697a42d3d0fb1e3276d2411.640x640x1.jpg,49,713,69,J. Cole,https://genius.com/artists/J-cole,https://images.genius.com/2cd936e786e1ab454043327d585c7702.1000x1000x1.jpg
14,2461226,SORRY,https://genius.com/Beyonce-sorry-lyrics,/Beyonce-sorry-lyrics,https://images.genius.com/e90d12099712aa036842f25c8e8e007f.316x316x1.jpg,21,81,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
14,2841610,Nikes,https://genius.com/Frank-ocean-nikes-lyrics,/Frank-ocean-nikes-lyrics,https://images.genius.com/2a7808470566538038ee8e5c9169d8cc.800x447x1.jpg,31,187,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
14,2635,6 Foot 7 Foot,https://genius.com/Lil-wayne-6-foot-7-foot-lyrics,/Lil-wayne-6-foot-7-foot-lyrics,https://images.genius.com/36794982fcdfef6d2d2b62ec8bd80a16.1000x1000x1.jpg,74,155,4,Lil Wayne,https://genius.com/artists/Lil-wayne,https://images.genius.com/f903dae2533e450c8d3cb233aa846020.745x745x1.jpg
14,1429,Pumped Up Kicks,https://genius.com/Foster-the-people-pumped-up-kicks-lyrics,/Foster-the-people-pumped-up-kicks-lyrics,https://images.genius.com/8d3bf197ff7a54cec15e37b63930d880.1000x1000x1.jpg,9,200,703,Foster the People,https://genius.com/artists/Foster-the-people,https://images.genius.com/797efcee81d888b8c6d053316717611f.838x838x1.jpg
14,4330,Freaks and Geeks,https://genius.com/Childish-gambino-freaks-and-geeks-lyrics,/Childish-gambino-freaks-and-geeks-lyrics,https://images.genius.com/be9197ecbcd58f7631a1c17709d6dff2.500x500x1.jpg,37,265,1745,Childish Gambino,https://genius.com/artists/Childish-gambino,https://images.genius.com/5a9c598da4e86fefcb845cbbe74706aa.1000x1000x1.jpg
14,2911255,Party Monster,https://genius.com/The-weeknd-party-monster-lyrics,/The-weeknd-party-monster-lyrics,https://images.genius.com/80e4a07713ad3166acdbcdcfdcbde9a6.1000x1000x1.jpg,14,133,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
